id_l,id_r,panda_label,panda_soft_label
28243,34386,-1,8.310146562538943e-15
27915,22397,-1,8.310146562538943e-15
28143,18497,-1,3.465390261091332e-14
50539,4107,-1,1.72776430076207e-14
27963,26801,-1,5.793299751293145e-15
28171,4729,-1,8.310146562538943e-15
27625,32958,-1,1.72776430076207e-14
27625,32959,-1,1.72776430076207e-14
27625,32960,-1,1.72776430076207e-14
27625,32961,-1,1.72776430076207e-14
27625,32962,-1,1.72776430076207e-14
27625,32963,-1,1.72776430076207e-14
27956,4388,-1,1.72776430076207e-14
27543,23698,-1,3.465390261091332e-14
27543,23699,-1,3.465390261091332e-14
43291,12857,-1,1.72776430076207e-14
27991,26683,-1,8.310146562538943e-15
27991,26684,-1,8.310146562538943e-15
27991,26685,-1,8.310146562538943e-15
27991,26686,-1,8.310146562538943e-15
43422,32212,-1,2.0781653821617002e-15
27698,985,-1,8.310146562538943e-15
28319,24416,-1,8.310146562538943e-15
28319,24417,-1,8.310146562538943e-15
28319,24418,-1,8.310146562538943e-15
27941,2662,-1,1.4473399413520796e-14
43368,31307,-1,3.352262447798991e-13
27806,16654,-1,1.4345560738772715e-10
28219,30753,-1,2.7864431504188084e-15
43639,23561,-1,1.72776430076207e-14
28023,19538,-1,8.310146562538943e-15
43709,4512,-1,7.841165446803677e-15
27673,33475,-1,8.310146562538943e-15
27673,33476,-1,8.310146562538943e-15
28189,37028,-1,1.72776430076207e-14
28189,37029,-1,1.72776430076207e-14
28189,37030,-1,1.72776430076207e-14
28189,37031,-1,1.72776430076207e-14
43684,14575,-1,2.6291909036886314e-15
27608,30707,-1,8.310146562538943e-15
27608,30708,-1,8.310146562538943e-15
27858,17051,-1,3.465390261091332e-14
43806,25463,-1,7.841165446803677e-15
43693,17641,-1,3.352262447798991e-13
27888,30565,-1,8.310146562538943e-15
27993,31281,-1,8.310146562538943e-15
43573,26598,-1,1.72776430076207e-14
43793,18939,-1,7.841165446803677e-15
27963,19159,-1,1.72776430076207e-14
28032,24900,-1,8.310146562538943e-15
27905,31655,-1,3.465390261091332e-14
50591,1811,-1,2.7864431504188084e-15
27703,1760,-1,8.310146562538943e-15
28057,6004,-1,1.8311021062191975e-14
27732,4294,-1,7.204900101656806e-14
50591,23986,-1,8.310146562538943e-15
27670,22148,-1,8.310146562538943e-15
27670,22150,-1,8.310146562538943e-15
27629,25535,-1,3.465390261091332e-14
28362,18671,-1,3.465390261091332e-14
28241,19065,-1,7.666343416100059e-15
43898,36421,-1,7.841165446803677e-15
43898,36422,-1,7.841165446803677e-15
43831,4605,-1,3.352262447798991e-13
43744,39770,-1,7.841165446803677e-15
43814,17641,-1,3.352262447798991e-13
27915,8970,-1,8.310146562538943e-15
50597,14816,-1,5.793299751293145e-15
43651,27595,-1,2.6291909036886314e-15
43701,25013,-1,7.841165446803677e-15
43828,16609,-1,3.352262447798991e-13
28131,19200,-1,3.465390261091332e-14
27783,28954,-1,8.310146562538943e-15
28202,5838,-1,8.310146562538943e-15
43417,4003,-1,7.841165446803677e-15
43355,5303,-1,7.841165446803677e-15
28335,9951,-1,7.841165446803677e-15
28224,19067,-1,3.196919766986406e-14
27846,32763,-1,8.310146562538943e-15
43287,27534,-1,2.6291909036886314e-15
43287,27535,-1,2.6291909036886314e-15
27605,7533,-1,8.310146562538943e-15
43347,23562,-1,7.841165446803677e-15
50675,28423,-1,7.666343416100059e-15
28133,30575,-1,7.204900101656806e-14
51448,1812,-1,8.310146562538943e-15
27846,394,-1,1.72776430076207e-14
43573,18763,-1,1.72776430076207e-14
28264,11815,-1,1.72776430076207e-14
43518,27036,-1,2.6291909036886314e-15
27508,9491,-1,8.310146562538943e-15
27923,5906,-1,8.310146562538943e-15
43307,3772,-1,1.72776430076207e-14
43377,33275,-1,1.72776430076207e-14
27523,17641,-1,1.4345560738772715e-10
27934,30853,-1,8.310146562538943e-15
43636,1655,-1,3.352262447798991e-13
43473,8627,-1,2.6291909036886314e-15
43614,19049,-1,2.6291909036886314e-15
28239,28425,-1,3.196919766986406e-14
27778,29098,-1,3.465390261091332e-14
43642,22073,-1,7.841165446803677e-15
43780,17640,-1,3.352262447798991e-13
50531,30240,-1,8.310146562538943e-15
27496,19204,-1,8.310146562538943e-15
43658,33094,-1,1.3656596610543362e-14
43534,33307,-1,3.352262447798991e-13
43485,34872,-1,2.6291909036886314e-15
43485,34873,-1,2.6291909036886314e-15
50723,16655,-1,1.4345560738772715e-10
43573,18762,-1,5.793299751293145e-15
50536,23485,-1,8.310146562538943e-15
50536,23486,-1,8.310146562538943e-15
27754,21648,-1,8.310146562538943e-15
50690,8898,-1,1.72776430076207e-14
43347,23563,-1,7.841165446803677e-15
43670,11585,-1,7.841165446803677e-15
43377,38718,-1,7.841165446803677e-15
43377,38721,-1,7.841165446803677e-15
28187,38191,-1,1.72776430076207e-14
27656,26223,-1,1.72776430076207e-14
28032,16706,-1,1.4345560738772715e-10
28300,18911,-1,3.465390261091332e-14
27839,33112,-1,8.310146562538943e-15
27839,33113,-1,8.310146562538943e-15
27839,33115,-1,8.310146562538943e-15
50579,23922,-1,8.310146562538943e-15
43554,1656,-1,7.841165446803677e-15
43756,1757,-1,2.6291909036886314e-15
43756,1758,-1,2.6291909036886314e-15
43689,26825,-1,2.6291909036886314e-15
43689,26826,-1,2.6291909036886314e-15
28053,5436,-1,8.310146562538943e-15
43533,4612,-1,3.352262447798991e-13
43611,11690,-1,2.6291909036886314e-15
27920,21611,-1,8.310146562538943e-15
28117,24948,-1,8.310146562538943e-15
43806,26538,-1,7.841165446803677e-15
27910,16391,-1,3.465390261091332e-14
43321,16522,-1,3.352262447798991e-13
27856,25652,-1,8.310146562538943e-15
27761,4043,-1,8.310146562538943e-15
28262,28186,-1,7.841165446803677e-15
28262,28188,-1,7.841165446803677e-15
28070,38490,-1,8.310146562538943e-15
28264,42059,-1,1.72776430076207e-14
27924,1696,-1,7.635826105113767e-14
27944,11485,-1,6.56850701968035e-15
28280,24386,-1,8.310146562538943e-15
28280,24387,-1,8.310146562538943e-15
43455,23485,-1,7.841165446803677e-15
43455,23486,-1,7.841165446803677e-15
43885,23442,-1,7.841165446803677e-15
43885,23443,-1,7.841165446803677e-15
43885,23444,-1,7.841165446803677e-15
27924,5544,-1,8.310146562538943e-15
43511,20619,-1,2.6291909036886314e-15
43271,2036,-1,2.6496956767814915e-13
43632,20591,-1,7.841165446803677e-15
27719,17919,-1,3.465390261091332e-14
51440,41251,-1,8.310146562538943e-15
51440,41252,-1,8.310146562538943e-15
51440,41253,-1,8.310146562538943e-15
27963,30219,-1,5.793299751293145e-15
27940,37780,-1,7.204900101656806e-14
50535,18927,-1,3.3555223359515215e-12
27806,16243,-1,1.4345560738772715e-10
27783,3697,-1,8.310146562538943e-15
43315,27945,-1,1.72776430076207e-14
28265,25171,-1,8.310146562538943e-15
43312,20815,-1,2.6291909036886314e-15
27732,334,-1,7.204900101656806e-14
43283,27542,-1,2.6291909036886314e-15
43283,27543,-1,2.6291909036886314e-15
43693,1761,-1,2.6291909036886314e-15
50666,28421,-1,7.666343416100059e-15
50666,28422,-1,7.666343416100059e-15
27694,3440,-1,8.310146562538943e-15
28321,30224,-1,8.310146562538943e-15
27796,30297,-1,8.310146562538943e-15
27604,5482,-1,8.310146562538943e-15
50723,18484,-1,1.4345560738772715e-10
50589,23986,-1,8.310146562538943e-15
27714,3173,-1,6.56850701968035e-15
43681,16242,-1,3.352262447798991e-13
27806,16244,-1,1.4345560738772715e-10
27694,28285,-1,1.72776430076207e-14
50708,23945,-1,2.7864431504188084e-15
28238,38750,-1,8.310146562538943e-15
28238,38751,-1,8.310146562538943e-15
28238,38752,-1,8.310146562538943e-15
28238,38753,-1,8.310146562538943e-15
27660,28105,-1,8.310146562538943e-15
27806,16656,-1,1.4345560738772715e-10
43807,37761,-1,2.6291909036886314e-15
43891,31287,-1,2.6291909036886314e-15
43891,31288,-1,2.6291909036886314e-15
43891,31289,-1,2.6291909036886314e-15
43891,31290,-1,2.6291909036886314e-15
43420,29779,-1,2.6291909036886314e-15
43420,29780,-1,2.6291909036886314e-15
43420,29781,-1,2.6291909036886314e-15
43420,29782,-1,2.6291909036886314e-15
43420,29783,-1,2.6291909036886314e-15
43947,26818,-1,5.793299751293145e-15
43947,26819,-1,5.793299751293145e-15
27598,25530,-1,8.310146562538943e-15
27565,23729,-1,1.72776430076207e-14
27565,23734,-1,1.72776430076207e-14
27565,23735,-1,1.72776430076207e-14
27565,23736,-1,1.72776430076207e-14
27565,23737,-1,1.72776430076207e-14
43605,12239,-1,2.6291909036886314e-15
43636,16572,-1,3.352262447798991e-13
27769,5820,-1,8.310146562538943e-15
27772,16956,-1,4.210251480052731e-07
27670,2276,-1,8.310146562538943e-15
28260,31618,-1,8.310146562538943e-15
27981,26811,-1,2.7864431504188084e-15
43452,2961,-1,3.352262447798991e-13
27738,5399,-1,8.310146562538943e-15
43631,2826,-1,7.841165446803677e-15
50602,30392,-1,1.72776430076207e-14
43718,25014,-1,7.841165446803677e-15
27883,25454,-1,3.2698217980234365e-14
27767,33870,-1,8.310146562538943e-15
27767,33871,-1,8.310146562538943e-15
27626,25530,-1,8.310146562538943e-15
27760,19465,-1,3.465390261091332e-14
50669,3770,-1,7.666343416100059e-15
43770,7062,-1,2.0781653821617002e-15
27516,26614,-1,8.310146562538943e-15
27516,26615,-1,8.310146562538943e-15
27516,26616,-1,8.310146562538943e-15
27516,26617,-1,8.310146562538943e-15
27516,26618,-1,8.310146562538943e-15
27582,18694,-1,8.310146562538943e-15
43663,28106,-1,2.6291909036886314e-15
27529,24436,-1,8.310146562538943e-15
28329,21925,-1,3.465390261091332e-14
27473,32194,-1,8.310146562538943e-15
27868,30558,-1,8.310146562538943e-15
27621,107,-1,1.4345560738772715e-10
28240,28444,-1,3.196919766986406e-14
28184,29099,-1,8.310146562538943e-15
27992,28507,-1,8.310146562538943e-15
27992,28508,-1,8.310146562538943e-15
27992,28509,-1,8.310146562538943e-15
27516,2844,-1,2.7864431504188084e-15
28192,6106,-1,8.310146562538943e-15
27856,25655,-1,8.310146562538943e-15
43538,4426,-1,3.352262447798991e-13
50582,1366,-1,1.72776430076207e-14
28159,24581,-1,3.465390261091332e-14
28254,32223,-1,7.635826105113767e-14
28254,32224,-1,7.635826105113767e-14
28254,32225,-1,7.635826105113767e-14
28254,32226,-1,7.635826105113767e-14
43381,2048,-1,2.6291909036886314e-15
27486,21365,-1,1.72776430076207e-14
27617,27952,-1,8.310146562538943e-15
27617,27953,-1,8.310146562538943e-15
27508,26962,-1,8.310146562538943e-15
28072,41204,-1,8.310146562538943e-15
28072,41205,-1,8.310146562538943e-15
43446,31279,-1,2.6291909036886314e-15
27495,9008,-1,8.310146562538943e-15
27861,18519,-1,2.7391141762192544e-14
43516,33297,-1,7.841165446803677e-15
43287,3142,-1,7.841165446803677e-15
43809,38107,-1,2.6291909036886314e-15
43649,26977,-1,1.91716588572838e-15
43667,11559,-1,7.841165446803677e-15
43886,7030,-1,7.841165446803677e-15
27963,30218,-1,5.793299751293145e-15
50545,3250,-1,2.7864431504188084e-15
27725,22128,-1,7.204900101656806e-14
27725,22132,-1,7.204900101656806e-14
43891,4615,-1,7.841165446803677e-15
27523,5823,-1,1.4345560738772715e-10
27634,18650,-1,3.465390261091332e-14
27651,23836,-1,8.310146562538943e-15
27651,23837,-1,8.310146562538943e-15
51448,23987,-1,8.310146562538943e-15
28324,11796,-1,8.310146562538943e-15
43748,29807,-1,2.6291909036886314e-15
43748,29810,-1,2.6291909036886314e-15
43748,29811,-1,2.6291909036886314e-15
28136,18504,-1,3.465390261091332e-14
27626,25529,-1,8.310146562538943e-15
43941,31775,-1,6.1978149112293225e-15
28017,40723,-1,8.310146562538943e-15
27815,23893,-1,8.310146562538943e-15
27815,23894,-1,8.310146562538943e-15
27644,31775,-1,8.310146562538943e-15
50626,1558,-1,8.310146562538943e-15
50582,11866,-1,5.793299751293145e-15
50582,11867,-1,5.793299751293145e-15
27536,23721,-1,3.465390261091332e-14
27536,23722,-1,3.465390261091332e-14
28131,19198,-1,7.204900101656806e-14
27565,1663,-1,8.310146562538943e-15
27618,18802,-1,1.4345560738772715e-10
27872,24557,-1,8.310146562538943e-15
27872,24558,-1,8.310146562538943e-15
27567,18555,-1,8.310146562538943e-15
27866,31823,-1,8.310146562538943e-15
43455,23477,-1,7.841165446803677e-15
27730,16669,-1,5.29714204709781e-07
27856,25654,-1,8.310146562538943e-15
43392,13039,-1,1.72776430076207e-14
43555,11411,-1,7.841165446803677e-15
27703,23893,-1,8.310146562538943e-15
27703,23894,-1,8.310146562538943e-15
43781,5823,-1,3.352262447798991e-13
28250,28401,-1,8.310146562538943e-15
43511,9230,-1,2.6291909036886314e-15
28314,37904,-1,5.793299751293145e-15
28006,30512,-1,8.310146562538943e-15
43482,12855,-1,1.72776430076207e-14
28017,9580,-1,8.310146562538943e-15
27830,29661,-1,3.196919766986406e-14
27830,29662,-1,3.196919766986406e-14
27830,29663,-1,3.196919766986406e-14
43321,16531,-1,3.352262447798991e-13
50591,23977,-1,8.310146562538943e-15
27637,16396,-1,1.4345560738772715e-10
27496,41142,-1,8.310146562538943e-15
27604,1703,-1,8.310146562538943e-15
51453,1735,-1,8.310146562538943e-15
27963,29228,-1,1.72776430076207e-14
27963,29229,-1,1.72776430076207e-14
27665,31800,-1,7.635826105113767e-14
27665,31801,-1,7.635826105113767e-14
28372,21697,-1,7.841165446803677e-15
27494,8719,-1,8.310146562538943e-15
27998,23430,-1,8.310146562538943e-15
27998,23431,-1,8.310146562538943e-15
27924,5541,-1,1.4345560738772715e-10
43886,7028,-1,7.841165446803677e-15
43744,16651,-1,7.841165446803677e-15
43392,13126,-1,1.72776430076207e-14
50545,9851,-1,2.7864431504188084e-15
43759,9088,-1,7.841165446803677e-15
43744,21371,-1,7.841165446803677e-15
28007,754,-1,1.72776430076207e-14
27767,33874,-1,8.310146562538943e-15
27839,33116,-1,8.310146562538943e-15
27839,33117,-1,8.310146562538943e-15
27839,33118,-1,8.310146562538943e-15
27839,33119,-1,8.310146562538943e-15
27563,33355,-1,3.465390261091332e-14
27719,38288,-1,3.465390261091332e-14
50577,28799,-1,8.310146562538943e-15
28321,30230,-1,8.310146562538943e-15
28321,30231,-1,8.310146562538943e-15
50519,27514,-1,2.7864431504188084e-15
50519,27515,-1,2.7864431504188084e-15
50519,27516,-1,2.7864431504188084e-15
50519,27517,-1,2.7864431504188084e-15
50519,3136,-1,2.7864431504188084e-15
50544,4106,-1,8.310146562538943e-15
43321,965,-1,3.352262447798991e-13
27752,25254,-1,1.72776430076207e-14
27752,25259,-1,1.72776430076207e-14
27934,1573,-1,8.310146562538943e-15
50620,29230,-1,8.310146562538943e-15
28270,19189,-1,3.196919766986406e-14
27541,21904,-1,3.465390261091332e-14
50571,41836,-1,8.310146562538943e-15
50571,41837,-1,8.310146562538943e-15
50571,41838,-1,8.310146562538943e-15
28249,28416,-1,2.7864431504188084e-15
27480,8508,-1,5.793299751293145e-15
43642,15,-1,2.6291909036886314e-15
50622,1578,-1,8.310146562538943e-15
43418,4009,-1,7.841165446803677e-15
28168,32365,-1,7.204900101656806e-14
28168,32366,-1,7.204900101656806e-14
27960,23645,-1,8.310146562538943e-15
27960,23646,-1,8.310146562538943e-15
28362,18670,-1,7.635826105113767e-14
43708,25015,-1,7.841165446803677e-15
43809,41501,-1,7.841165446803677e-15
27879,1766,-1,8.310146562538943e-15
43518,38715,-1,7.841165446803677e-15
43321,17906,-1,3.352262447798991e-13
27644,5165,-1,8.310146562538943e-15
43708,25014,-1,7.841165446803677e-15
43686,27536,-1,7.841165446803677e-15
43686,27537,-1,7.841165446803677e-15
28014,37185,-1,8.310146562538943e-15
28014,37186,-1,8.310146562538943e-15
27918,10985,-1,8.310146562538943e-15
43694,25013,-1,7.841165446803677e-15
27480,21920,-1,8.310146562538943e-15
27755,10146,-1,8.310146562538943e-15
50527,29206,-1,8.310146562538943e-15
50527,29207,-1,8.310146562538943e-15
50527,29208,-1,8.310146562538943e-15
43787,22075,-1,5.793299751293145e-15
43787,22072,-1,5.793299751293145e-15
28324,41808,-1,1.72776430076207e-14
28324,41809,-1,1.72776430076207e-14
27936,2660,-1,1.8311021062191975e-14
43385,20286,-1,3.352262447798991e-13
27626,17070,-1,2.982588517362579e-10
28186,16935,-1,3.465390261091332e-14
27856,2464,-1,8.310146562538943e-15
50690,8901,-1,1.72776430076207e-14
28331,25823,-1,3.465390261091332e-14
28331,25824,-1,3.465390261091332e-14
43610,41960,-1,7.841165446803677e-15
28003,24256,-1,8.310146562538943e-15
28003,24257,-1,8.310146562538943e-15
27623,25510,-1,3.465390261091332e-14
27623,25511,-1,3.465390261091332e-14
27623,25512,-1,3.465390261091332e-14
27871,39516,-1,8.310146562538943e-15
43642,1621,-1,7.841165446803677e-15
43784,7660,-1,3.352262447798991e-13
43661,37960,-1,7.841165446803677e-15
43661,37961,-1,7.841165446803677e-15
43315,27952,-1,1.72776430076207e-14
28276,26593,-1,8.310146562538943e-15
28276,26594,-1,8.310146562538943e-15
28276,26597,-1,8.310146562538943e-15
27493,32676,-1,7.204900101656806e-14
27493,32678,-1,7.204900101656806e-14
27493,32679,-1,7.204900101656806e-14
27600,36889,-1,8.310146562538943e-15
27600,36890,-1,8.310146562538943e-15
27653,27715,-1,8.310146562538943e-15
50659,30753,-1,1.72776430076207e-14
43686,27538,-1,7.841165446803677e-15
43686,27539,-1,7.841165446803677e-15
43686,27540,-1,7.841165446803677e-15
43686,27541,-1,7.841165446803677e-15
43399,8690,-1,6.1978149112293225e-15
43784,38010,-1,3.352262447798991e-13
43699,25013,-1,7.841165446803677e-15
28184,3746,-1,6.56850701968035e-15
27814,28694,-1,3.465390261091332e-14
27486,1977,-1,1.4473399413520796e-14
43393,40099,-1,7.841165446803677e-15
43393,40100,-1,7.841165446803677e-15
27898,31654,-1,3.465390261091332e-14
50698,20598,-1,8.310146562538943e-15
27925,20819,-1,8.310146562538943e-15
27841,2351,-1,8.310146562538943e-15
43955,5304,-1,7.841165446803677e-15
27894,27790,-1,3.465390261091332e-14
28117,2222,-1,1.72776430076207e-14
28003,1533,-1,1.72776430076207e-14
27808,4138,-1,8.310146562538943e-15
27494,3317,-1,8.310146562538943e-15
43361,36147,-1,7.841165446803677e-15
43361,36148,-1,7.841165446803677e-15
27879,22035,-1,2.5845329287259376e-14
27885,42852,-1,1.72776430076207e-14
27885,42853,-1,1.72776430076207e-14
43369,27950,-1,3.352262447798991e-13
43300,18312,-1,3.352262447798991e-13
28370,14005,-1,8.310146562538943e-15
43645,26967,-1,2.6291909036886314e-15
43621,42439,-1,5.793299751293145e-15
27769,33935,-1,8.310146562538943e-15
43635,27760,-1,3.2698217980234365e-14
50723,16243,-1,1.4345560738772715e-10
43330,18756,-1,3.352262447798991e-13
43288,27548,-1,2.6291909036886314e-15
27634,2383,-1,2.7391141762192544e-14
43682,2036,-1,2.6496956767814915e-13
43592,12181,-1,2.6291909036886314e-15
28159,24582,-1,3.465390261091332e-14
27519,31297,-1,8.310146562538943e-15
27963,2874,-1,1.72776430076207e-14
43785,22072,-1,5.793299751293145e-15
43785,22075,-1,5.793299751293145e-15
27826,4945,-1,8.310146562538943e-15
28066,39608,-1,8.310146562538943e-15
28066,39609,-1,8.310146562538943e-15
27730,18511,-1,8.310146562538943e-15
27997,9511,-1,8.310146562538943e-15
43318,42132,-1,5.793299751293145e-15
43318,42133,-1,5.793299751293145e-15
43318,42134,-1,5.793299751293145e-15
43803,33061,-1,2.6291909036886314e-15
43803,33064,-1,2.6291909036886314e-15
43803,33065,-1,2.6291909036886314e-15
43803,33066,-1,2.6291909036886314e-15
43803,33067,-1,2.6291909036886314e-15
43803,33068,-1,2.6291909036886314e-15
27719,38286,-1,3.465390261091332e-14
27630,25533,-1,1.8311021062191975e-14
27630,25536,-1,1.8311021062191975e-14
27552,1656,-1,3.465390261091332e-14
50579,23921,-1,8.310146562538943e-15
28205,33454,-1,8.310146562538943e-15
50659,17432,-1,1.72776430076207e-14
50588,1812,-1,8.310146562538943e-15
50523,25732,-1,1.72776430076207e-14
27692,30699,-1,1.3118687830649677e-09
43377,19458,-1,1.72776430076207e-14
43534,19468,-1,3.352262447798991e-13
43848,1762,-1,3.352262447798991e-13
27670,25113,-1,8.310146562538943e-15
27670,25115,-1,8.310146562538943e-15
43396,27001,-1,2.6291909036886314e-15
43396,27002,-1,2.6291909036886314e-15
28241,29154,-1,7.666343416100059e-15
28241,29155,-1,7.666343416100059e-15
27958,18876,-1,8.310146562538943e-15
27773,5387,-1,8.310146562538943e-15
43284,27539,-1,2.6291909036886314e-15
43284,27540,-1,2.6291909036886314e-15
43284,27541,-1,2.6291909036886314e-15
43897,27526,-1,7.841165446803677e-15
27499,5887,-1,8.310146562538943e-15
43291,12858,-1,1.72776430076207e-14
43284,11638,-1,7.841165446803677e-15
28047,19203,-1,8.310146562538943e-15
43446,31280,-1,2.6291909036886314e-15
27752,25257,-1,8.310146562538943e-15
27883,3352,-1,8.310146562538943e-15
43605,21646,-1,7.841165446803677e-15
43386,11263,-1,7.841165446803677e-15
27541,1658,-1,2.7391141762192544e-14
27673,5508,-1,8.310146562538943e-15
43536,37850,-1,7.841165446803677e-15
43536,37851,-1,7.841165446803677e-15
43536,37852,-1,7.841165446803677e-15
43536,37853,-1,7.841165446803677e-15
43536,37854,-1,7.841165446803677e-15
43536,37855,-1,7.841165446803677e-15
43807,1780,-1,2.6291909036886314e-15
28098,16977,-1,1.4345560738772715e-10
50654,38010,-1,8.310146562538943e-15
43336,18008,-1,3.352262447798991e-13
43288,27549,-1,2.6291909036886314e-15
43858,38568,-1,7.841165446803677e-15
28139,23254,-1,1.125127235572322e-12
50600,42449,-1,5.793299751293145e-15
50600,42450,-1,5.793299751293145e-15
50600,42451,-1,5.793299751293145e-15
50600,42452,-1,5.793299751293145e-15
50600,42453,-1,5.793299751293145e-15
27761,4044,-1,8.310146562538943e-15
43809,1781,-1,2.6291909036886314e-15
27600,22161,-1,8.310146562538943e-15
50612,29150,-1,8.310146562538943e-15
50612,29151,-1,8.310146562538943e-15
50541,30154,-1,8.310146562538943e-15
50541,30155,-1,8.310146562538943e-15
50541,30156,-1,8.310146562538943e-15
27493,5183,-1,2.415847228039808e-14
27941,2666,-1,1.4473399413520796e-14
43423,42020,-1,7.841165446803677e-15
43423,42021,-1,7.841165446803677e-15
27698,7795,-1,8.310146562538943e-15
27841,25415,-1,8.310146562538943e-15
28022,18791,-1,3.01650237146224e-14
43410,17463,-1,3.352262447798991e-13
50566,23951,-1,7.666343416100059e-15
27530,3289,-1,3.465390261091332e-14
43621,12806,-1,1.72776430076207e-14
27509,18057,-1,8.310146562538943e-15
43854,16664,-1,7.841165446803677e-15
28171,31531,-1,8.310146562538943e-15
43361,6934,-1,7.841165446803677e-15
27554,1656,-1,3.465390261091332e-14
43449,27833,-1,2.6291909036886314e-15
27999,37477,-1,2.7864431504188084e-15
27999,37478,-1,2.7864431504188084e-15
27999,37479,-1,2.7864431504188084e-15
28324,11192,-1,1.72776430076207e-14
50680,29138,-1,7.666343416100059e-15
50680,29139,-1,7.666343416100059e-15
50680,29140,-1,7.666343416100059e-15
50680,29141,-1,7.666343416100059e-15
50680,29142,-1,7.666343416100059e-15
50680,29143,-1,7.666343416100059e-15
50680,29144,-1,7.666343416100059e-15
50680,29145,-1,7.666343416100059e-15
28001,30663,-1,8.310146562538943e-15
28001,30664,-1,8.310146562538943e-15
28001,30665,-1,8.310146562538943e-15
28276,26927,-1,8.310146562538943e-15
28276,26929,-1,8.310146562538943e-15
43312,20816,-1,6.1978149112293225e-15
28121,18495,-1,2.5845329287259376e-14
27872,24559,-1,8.310146562538943e-15
27872,24560,-1,8.310146562538943e-15
27708,39622,-1,8.310146562538943e-15
27708,39623,-1,8.310146562538943e-15
43315,21614,-1,1.72776430076207e-14
28210,27153,-1,8.310146562538943e-15
43369,27947,-1,3.352262447798991e-13
27573,1663,-1,8.310146562538943e-15
27887,16235,-1,8.310146562538943e-15
43718,25016,-1,7.841165446803677e-15
43315,27947,-1,1.72776430076207e-14
28266,2635,-1,6.56850701968035e-15
43782,2041,-1,2.6496956767814915e-13
28253,28414,-1,2.7864431504188084e-15
43771,7062,-1,2.0781653821617002e-15
43465,23483,-1,7.841165446803677e-15
27994,38876,-1,1.72776430076207e-14
43642,22072,-1,2.6291909036886314e-15
43642,22075,-1,2.6291909036886314e-15
27649,1794,-1,1.8311021062191975e-14
43319,971,-1,7.386554235315961e-13
43777,462,-1,2.6291909036886314e-15
43792,7606,-1,7.841165446803677e-15
43777,4760,-1,2.6291909036886314e-15
43260,26444,-1,7.841165446803677e-15
43419,31433,-1,2.6291909036886314e-15
43419,31434,-1,2.6291909036886314e-15
43419,31435,-1,2.6291909036886314e-15
43743,21386,-1,1.397917299266447e-12
27694,34711,-1,1.4345560738772715e-10
50591,1841,-1,8.310146562538943e-15
28215,30754,-1,2.7864431504188084e-15
27860,21335,-1,3.465390261091332e-14
27908,31654,-1,3.465390261091332e-14
27924,23798,-1,3.465390261091332e-14
43334,23920,-1,2.6291909036886314e-15
27861,21382,-1,3.465390261091332e-14
27668,3430,-1,1.72776430076207e-14
43858,38567,-1,1.72776430076207e-14
27661,21537,-1,7.204900101656806e-14
27523,1761,-1,8.310146562538943e-15
43605,11446,-1,2.6291909036886314e-15
27996,38876,-1,1.72776430076207e-14
27796,30298,-1,8.310146562538943e-15
43369,21614,-1,3.352262447798991e-13
43611,28642,-1,7.841165446803677e-15
50602,30391,-1,1.72776430076207e-14
43410,17461,-1,3.352262447798991e-13
28304,23663,-1,8.310146562538943e-15
28304,23664,-1,8.310146562538943e-15
28308,40554,-1,7.204900101656806e-14
28308,40539,-1,7.204900101656806e-14
28308,40540,-1,7.204900101656806e-14
28308,40541,-1,7.204900101656806e-14
28308,40542,-1,7.204900101656806e-14
28308,40543,-1,7.204900101656806e-14
28308,40544,-1,7.204900101656806e-14
28308,40545,-1,7.204900101656806e-14
28308,40546,-1,7.204900101656806e-14
28308,40547,-1,7.204900101656806e-14
27732,4293,-1,7.204900101656806e-14
50593,23975,-1,8.310146562538943e-15
28377,34711,-1,5.0084223354347985e-06
27530,27974,-1,3.465390261091332e-14
27923,19602,-1,8.310146562538943e-15
28250,28402,-1,8.310146562538943e-15
28074,4616,-1,8.310146562538943e-15
27572,38676,-1,8.310146562538943e-15
27572,38677,-1,8.310146562538943e-15
43682,17982,-1,3.352262447798991e-13
28270,19190,-1,3.196919766986406e-14
43702,25015,-1,7.841165446803677e-15
28001,4341,-1,8.310146562538943e-15
43806,1780,-1,2.6291909036886314e-15
28281,18831,-1,8.310146562538943e-15
43282,5823,-1,3.352262447798991e-13
27756,38299,-1,8.310146562538943e-15
27958,18875,-1,8.310146562538943e-15
50659,19251,-1,1.72776430076207e-14
50645,21332,-1,8.310146562538943e-15
43897,27542,-1,2.6291909036886314e-15
43897,27543,-1,2.6291909036886314e-15
43392,13051,-1,1.72776430076207e-14
27815,14433,-1,1.72776430076207e-14
27756,8445,-1,8.310146562538943e-15
43315,18896,-1,1.72776430076207e-14
28279,32103,-1,1.72776430076207e-14
28279,32104,-1,1.72776430076207e-14
27694,28286,-1,8.310146562538943e-15
43321,17898,-1,3.352262447798991e-13
43899,26999,-1,7.841165446803677e-15
27787,19238,-1,3.465390261091332e-14
27473,4980,-1,8.310146562538943e-15
43632,39703,-1,7.841165446803677e-15
28192,6104,-1,2.7864431504188084e-15
28181,25174,-1,3.465390261091332e-14
50692,23905,-1,8.310146562538943e-15
50692,23906,-1,8.310146562538943e-15
50692,23907,-1,8.310146562538943e-15
27984,20819,-1,8.310146562538943e-15
28350,16368,-1,5.982200924774346e-10
